,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
274,2020,45.1361523718,SP.POP.DPND,BTN,Bhutan,South Asia,Lower middle income,IDA
275,2016,47.8263144314,SP.POP.DPND,CAN,Canada,North America,High income,Not classified
276,2017,48.6160760671,SP.POP.DPND,CAN,Canada,North America,High income,Not classified
277,2018,49.4818772898,SP.POP.DPND,CAN,Canada,North America,High income,Not classified
278,2019,50.3619160311,SP.POP.DPND,CAN,Canada,North America,High income,Not classified
279,2020,51.2392868697,SP.POP.DPND,CAN,Canada,North America,High income,Not classified
280,2016,50.888137026,SP.POP.DPND,IND,India,South Asia,Lower middle income,IBRD
281,2017,50.2896371909,SP.POP.DPND,IND,India,South Asia,Lower middle income,IBRD
282,2018,49.7751668865,SP.POP.DPND,IND,India,South Asia,Lower middle income,IBRD
283,2019,49.24524181,SP.POP.DPND,IND,India,South Asia,Lower middle income,IBRD
284,2020,48.6646203054,SP.POP.DPND,IND,India,South Asia,Lower middle income,IBRD
285,2016,32.6343271717,SP.POP.DPND,MDV,Maldives,South Asia,Upper middle income,IDA
286,2017,31.8797455911,SP.POP.DPND,MDV,Maldives,South Asia,Upper middle income,IDA
287,2018,31.3219693304,SP.POP.DPND,MDV,Maldives,South Asia,Upper middle income,IDA
288,2019,30.8056159817,SP.POP.DPND,MDV,Maldives,South Asia,Upper middle income,IDA
289,2020,30.1968095228,SP.POP.DPND,MDV,Maldives,South Asia,Upper middle income,IDA
290,2016,61.0904058448,SP.POP.DPND,NPL,Nepal,South Asia,Lower middle income,IDA
291,2017,58.7331737194,SP.POP.DPND,NPL,Nepal,South Asia,Lower middle income,IDA
292,2018,56.5972914678,SP.POP.DPND,NPL,Nepal,South Asia,Lower middle income,IDA
293,2019,54.68607966,SP.POP.DPND,NPL,Nepal,South Asia,Lower middle income,IDA
294,2020,52.9937686278,SP.POP.DPND,NPL,Nepal,South Asia,Lower middle income,IDA
295,2016,66.7048033873,SP.POP.DPND,PAK,Pakistan,South Asia,Lower middle income,Blend
296,2017,66.0921453456,SP.POP.DPND,PAK,Pakistan,South Asia,Lower middle income,Blend
297,2018,65.5152022568,SP.POP.DPND,PAK,Pakistan,South Asia,Lower middle income,Blend
298,2019,64.9533125645,SP.POP.DPND,PAK,Pakistan,South Asia,Lower middle income,Blend
299,2020,64.387741348,SP.POP.DPND,PAK,Pakistan,South Asia,Lower middle income,Blend
300,2016,52.3536311512,SP.POP.DPND,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
301,2017,52.7433000117,SP.POP.DPND,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
302,2018,53.0695531238,SP.POP.DPND,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
303,2019,53.3630995004,SP.POP.DPND,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
304,2020,53.6516254343,SP.POP.DPND,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
305,2016,51.6461673051,SP.POP.DPND,USA,United States,North America,High income,Not classified
306,2017,52.1558060197,SP.POP.DPND,USA,United States,North America,High income,Not classified
307,2018,52.7106771134,SP.POP.DPND,USA,United States,North America,High income,Not classified
308,2019,53.277666171,SP.POP.DPND,USA,United States,North America,High income,Not classified
309,2020,53.8524813366,SP.POP.DPND,USA,United States,North America,High income,Not classified
